Id,XGBoostMila,XGBoostGor,CatboostMila,CatBoostGor
2660,339281.9247654024,327541.3732466807,327995.05270189355,327541.3732466807
2661,349344.0048980703,317450.6873623774,343885.7841455674,317450.6873623774
2662,351424.5343547895,320263.6591193415,357305.9589900468,320263.6591193415
2663,272315.3673228126,310540.9538378561,306386.6260512541,310540.9538378561
2664,260621.0434194782,261289.7750874461,259979.17829090368,261289.7750874461
2665,339102.867503742,325497.5803321731,323080.0780516065,325497.5803321731
2666,272609.0718568041,293553.0330737932,285903.0693272378,293553.0330737932
2667,167801.08654822773,166095.7879928561,162898.04938963483,166095.7879928561
2668,181969.34273278026,177699.16551983726,180003.20931880453,177699.16551983726
2669,168561.93149394103,173024.47092855096,163488.02075722406,173024.47092855096
2670,287750.41940246423,272864.146133653,281842.5234405604,272864.146133653
2671,183949.7001254181,178754.2354115739,181663.009868169,178754.2354115739
2672,193750.45332454456,179774.3732973039,193869.75686995173,179774.3732973039
2673,218008.15481047178,208857.51282464847,215310.61233516343,208857.51282464847
2674,205010.75905585632,204828.62823205668,207827.87350362,204828.62823205668
2675,164555.84736035322,165798.68271011277,162126.84764960487,165798.68271011277
2676,181906.09003636715,181425.4413705332,189120.53144405253,181425.4413705332
2677,194205.65492656297,187431.1121234804,203503.76310431934,187431.1121234804
2678,255439.84962024202,241837.69837064765,237459.4431980384,241837.69837064765
2679,290367.7945567111,286460.19993399334,277565.28346845275,286460.19993399334
2680,280511.38612334593,295440.7275184603,284324.4523030591,295440.7275184603
2681,438780.29407881404,387304.9492051352,425924.3662422238,387304.9492051352
2682,358503.2208389654,355579.10915793444,347993.7846490097,355579.10915793444
2683,512271.7215705636,416760.5388544454,482484.1302100281,416760.5388544454
2684,311186.7330442216,330298.5248228863,312046.70528333465,330298.5248228863
2685,379558.5881453978,348793.6483953475,340617.39623860497,348793.6483953475
2686,253829.48194015372,265554.471900076,263073.18020843435,265554.471900076
2687,331656.32821678073,343444.50134684885,346370.2912395627,343444.50134684885
2688,222429.7158237719,216358.1322417584,212239.7200782484,216358.1322417584
2689,207760.125447024,213957.95894668,201853.24368329882,213957.95894668
2690,521123.95989257825,451174.8778654811,446266.9677516105,451174.8778654811
2691,188741.21593299974,191669.78973888693,183801.9005026135,191669.78973888693
2692,123587.57495982152,122925.5993892156,121057.39168325957,122925.5993892156
2693,191034.61970367798,192020.4008263636,184506.4956935376,192020.4008263636
2694,116954.60757124453,129232.66432513107,114364.48022850441,129232.66432513107
2695,196143.72029897218,183612.09428247495,191515.2675011549,183612.09428247495
2696,187784.6602007085,178628.5496438822,187863.71766517413,178628.5496438822
2697,190616.2359067115,186964.4743574408,192356.08482796128,186964.4743574408
2698,192492.67596584288,205064.516344131,189684.45970515834,205064.516344131
2699,174337.6249233591,179610.9759809916,165705.09527487727,179610.9759809916
2700,161039.78447154255,163874.51068668714,158109.18140257572,163874.51068668714
2701,156764.50632937514,155938.06269782258,155791.15993097183,155938.06269782258
2702,116835.10498119102,111869.66803282932,113559.31809390715,111869.66803282932
2703,155412.09457904045,135350.83861277037,143315.06992838607,135350.83861277037
2704,153309.02653904198,143605.92192263904,149152.01229290996,143605.92192263904
2705,125011.53964719748,125630.14613862228,121023.61188424448,125630.14613862228
2706,121800.9809477572,116561.93604803937,119840.38692661753,116561.93604803937
2707,126766.93374095245,123298.40304586118,126658.89541858966,123298.40304586118
2708,135770.0152404156,131473.72883881177,132966.31477489884,131473.72883881177
2709,109759.8934232009,113362.03601695996,107942.07950223643,113362.03601695996
2710,129732.47253390864,119910.0347273427,130952.80300179675,119910.0347273427
2711,256276.20268479869,335249.8753349571,262852.08580971666,335249.8753349571
2712,405653.6856613598,386552.16743734776,387041.40992930374,386552.16743734776
2713,175211.347948846,173545.33774961246,177904.0581448719,173545.33774961246
2714,148907.03635233306,148558.50258387346,150075.52001920866,148558.50258387346
2715,162574.26706950818,173352.80317574393,171351.97562199464,173352.80317574393
2716,158130.286467858,156899.96033998378,149126.26346000243,156899.96033998378
2717,186253.47073780256,175314.9704071092,181422.63618303355,175314.9704071092
2718,234748.62705664127,228543.7628448492,238167.50611623542,228543.7628448492
2719,161737.88883446148,156505.62539055294,159185.60899995314,156505.62539055294
2720,170441.48035211765,179712.52339563274,166632.78502795377,179712.52339563274
2721,140005.90829890862,140307.7418894463,139321.25619756037,140307.7418894463
2722,158021.7894220516,168551.91485610063,157903.90214228292,168551.91485610063
2723,153814.24617321303,144540.45845491375,157172.38007280574,144540.45845491375
2724,127790.97572544233,126912.92889951248,131348.34669904705,126912.92889951248
2725,135509.71039045876,129455.1746591731,135059.06899449253,129455.1746591731
2726,140977.2734233762,137983.61571862,142078.00990843412,137983.61571862
2727,181371.27776838755,179954.98054143152,189366.63811765064,179954.98054143152
2728,171803.9505707918,173905.11335673623,174571.49477448003,173905.11335673623
2729,156976.5700935964,160028.08956645004,153976.6157766865,160028.08956645004
2730,139139.76742685438,146932.4070172824,142869.6610516529,146932.4070172824
2731,120719.9990298177,127687.85904581772,121101.3627668089,127687.85904581772
2732,116953.10872319958,118495.43009615116,119665.72214273021,118495.43009615116
2733,164255.5934892017,163212.04976652734,163646.1894896748,163212.04976652734
2734,142800.49217577162,144713.0188467481,146637.67018425063,144713.0188467481
2735,135319.67354366288,134512.98206793758,134287.84249586184,134512.98206793758
2736,140214.88853004482,140812.82366735896,142584.97847336027,140812.82366735896
2737,123448.70337630936,128730.77597279618,120654.39785457622,128730.77597279618
2738,124656.2376204678,130610.37423563573,123309.74585520956,130610.37423563573
2739,160031.31649346263,169540.97817347498,164922.54770494046,169540.97817347498
2740,134384.3404116963,148294.05233087318,141242.97236771983,148294.05233087318
2741,136422.20954416005,143510.83161183682,140641.04456970035,143510.83161183682
2742,155818.05758368428,155290.44839172717,156450.9877977769,155290.44839172717
2743,135613.73274340344,154786.8407224197,144018.86891217387,154786.8407224197
2744,149240.44322906583,155446.36451012112,152716.98317102372,155446.36451012112
2745,139141.60780760314,136385.85734028998,140823.06568311848,136385.85734028998
2746,134181.65254969586,132330.92078053273,133152.42316131148,132330.92078053273
2747,157903.5745255365,140076.93795809607,151494.55234104313,140076.93795809607
2748,136515.56242619577,130279.65056121263,133600.00976718141,130279.65056121263
2749,126788.96636273536,135804.41043933152,125882.78849806824,135804.41043933152
2750,130798.10594729235,126085.06341645416,131595.55509166606,126085.06341645416
2751,128260.27170535608,129152.911568104,133268.98263017117,129152.911568104
2752,205952.6614641267,227336.8459665429,195979.13784399338,227336.8459665429
2753,159183.3426435841,163830.136908289,152934.85679592873,163830.136908289
2754,200374.49306523343,184537.59784892935,216343.8906731809,184537.59784892935
2755,122232.19078142749,135775.79058559443,124265.77826743251,135775.79058559443
2756,86346.73722839612,89267.07622859413,87911.69073358823,89267.07622859413
2757,56996.55407810012,70482.96703807137,67448.81348548317,70482.96703807137
2758,85397.40668353588,72561.1514373176,81609.88465036204,72561.1514373176
2759,153934.4716317209,162014.64708644495,157822.10746170336,162014.64708644495
2760,111436.28598110336,110233.82877931897,112743.64248348336,110233.82877931897
2761,145164.2766227345,148288.81544755955,146844.82142060302,148288.81544755955
2762,147351.1067252327,144300.73862829356,146341.94556075588,144300.73862829356
2763,205124.10536287204,198969.63436768355,203899.2196847373,198969.63436768355
2764,160727.35575612684,155300.40797025978,162741.1459255495,155300.40797025978
2765,278505.00907233456,279195.62889652135,284058.1334214824,279195.62889652135
2766,133060.56841372827,134137.95359966144,130076.08619206719,134137.95359966144
2767,95034.96504040505,91971.61683380144,90382.62699663274,91971.61683380144
2768,118034.25673840458,125224.75985762624,121788.33314291922,125224.75985762624
2769,125498.54512678545,124849.9803428002,125576.98281478789,124849.9803428002
2770,146636.79978070068,148300.80823693372,151403.84249168608,148300.80823693372
2771,117225.69392854588,117938.64462570052,116846.61370692695,117938.64462570052
2772,117476.07727905246,109637.53278222428,118466.50487507907,109637.53278222428
2773,143110.68037230222,148766.81301886594,150791.27602737895,148766.81301886594
2774,135189.46804836017,140124.31068648255,132536.88895212562,140124.31068648255
2775,124462.68041209797,123578.35188439333,119196.60674281245,123578.35188439333
2776,137976.49600257177,134057.06284545278,134349.80691751934,134057.06284545278
2777,130361.22370002493,147159.33109284265,147921.12470117325,147159.33109284265
2778,107672.43891952095,121473.60070404354,107498.94661765645,121473.60070404354
2779,112420.0749441227,119187.5764767352,115909.43648371533,119187.5764767352
2780,99109.10042512936,89076.44386334234,100358.44933097974,89076.44386334234
2781,91283.9260630761,98701.36836045078,96346.07017289624,98701.36836045078
2782,96158.89325377892,101494.10788352328,95833.64013406797,101494.10788352328
2783,92361.37075543977,115827.41538342462,87023.57556137526,115827.41538342462
2784,131359.0909503602,124404.57612962765,123415.0097615191,124404.57612962765
2785,126311.81256814672,127683.1961703868,131479.33338091103,127683.1961703868
2786,59908.43581692259,77806.18818871962,71377.96323980833,77806.18818871962
2787,118280.54235261284,123997.74024804814,117451.24090229483,123997.74024804814
2788,72940.23753310081,70206.08892452488,75439.93426845387,70206.08892452488
2789,167780.17345445364,178703.69380208885,168255.50489656956,178703.69380208885
2790,92449.53151310404,91038.80599300898,90566.76071849072,91038.80599300898
2791,120089.42456831223,112703.10643330555,114732.83963308722,112703.10643330555
2792,40329.0480796156,45540.03122773939,52414.1804774368,45540.03122773939
2793,183819.32055094955,170337.61802473693,186299.02982022383,170337.61802473693
2794,101728.1438051943,104216.12792379037,91483.68411477531,104216.12792379037
2795,117381.47014860765,123255.49024078665,115359.9221564904,123255.49024078665
2796,101951.15564451838,113661.71179985772,105652.77614188298,113661.71179985772
2797,161433.389203775,152502.27907100343,160613.72263297756,152502.27907100343
2798,106803.31367900997,109112.93477415292,106939.87572214946,109112.93477415292
2799,122111.01500667415,123784.8308763852,120966.30838325807,123784.8308763852
2800,78581.62857772,72530.0876739426,70791.41767308571,72530.0876739426
2801,110384.59136811344,113986.28364700574,110994.69278580339,113986.28364700574
2802,138710.54583619663,135577.89281603048,135273.52996264497,135577.89281603048
2803,152274.25711352754,142864.00028248297,152708.22298886537,142864.00028248297
2804,152171.1358148965,137442.8423464002,147034.14805573353,137442.8423464002
2805,103459.6981023248,98297.30257566134,108456.49766481556,98297.30257566134
2806,69586.54966216681,78852.89930162903,79422.17285717388,78852.89930162903
2807,147120.53710248353,141816.48407160625,149703.42094039882,141816.48407160625
2808,150518.08279476382,151495.83905563154,152330.20192045253,151495.83905563154
2809,126430.20557109153,135688.84057889812,130907.04266986797,135688.84057889812
2810,136719.08997038106,129805.40632910102,138711.64404431393,129805.40632910102
2811,147322.3001356872,152949.23608881317,145550.49973737463,152949.23608881317
2812,141707.07225721306,153977.5385988751,146614.48740091026,153977.5385988751
2813,143764.1767883095,156504.43646413737,144678.07651262137,156504.43646413737
2814,158247.1261877817,165688.9298564387,154960.6541204442,165688.9298564387
2815,99283.0516332189,97287.80417251638,100961.5905569709,97287.80417251638
2816,242514.09704054522,267075.541547855,251563.9282571074,267075.541547855
2817,151310.73999224586,146392.77416609714,147661.74960425583,146392.77416609714
2818,126468.9248639752,133125.03869338552,128133.38310458935,133125.03869338552
2819,160561.6602544931,170939.51774097572,157650.74428284634,170939.51774097572
2820,136186.20464402816,148157.8860613395,143123.34353880433,148157.8860613395
2821,102041.43976351104,107373.91343926222,108927.49768678422,107373.91343926222
2822,190108.53985499142,190235.28156859343,193236.77747845315,190235.28156859343
2823,250569.7073048269,268300.1255208536,275006.16171259177,268300.1255208536
2824,165736.48753160812,167010.74101258037,171416.93773311444,167010.74101258037
2825,169279.60342362185,160654.9560006827,163788.6129143225,160654.9560006827
2826,119392.95288538518,122236.25410529572,121883.88300678543,122236.25410529572
2827,136743.3219679276,143569.03519077177,135971.92313552048,143569.03519077177
2828,193587.62957802607,221864.17296844377,194309.96633404438,221864.17296844377
2829,179692.89739537303,197187.10868996783,188290.0702726935,197187.10868996783
2830,224067.90242938313,229415.98592627436,213337.34968283106,229415.98592627436
2831,192740.62861616485,172880.60076184422,190607.39022137507,172880.60076184422
2832,249314.11716146333,250281.31004349992,252933.97015867883,250281.31004349992
2833,275400.1505697031,287614.75898984505,268733.29087898904,287614.75898984505
2834,205548.69271419992,210085.4220590965,201587.57987623,210085.4220590965
2835,208420.8946661808,206929.00175613444,213025.52162956545,206929.00175613444
2836,192997.63653926062,194208.5900983124,196086.1111738749,194208.5900983124
2837,159599.60770545306,160675.9890613924,172094.39191676088,160675.9890613924
2838,144532.0797568556,149829.97972607106,154455.80657841638,149829.97972607106
2839,180913.0185053323,186895.55840409512,176392.29058431013,186895.55840409512
2840,204465.3400578659,201270.0474320059,204148.63449559434,201270.0474320059
2841,206071.16739461702,207935.62735542515,206699.9611275134,207935.62735542515
2842,214890.27426429297,224590.10135135555,231458.36939965986,224590.10135135555
2843,156036.98719381794,152184.0166545124,148890.83116207883,152184.0166545124
2844,157913.38498345105,160382.03505147598,160720.75303168726,160382.03505147598
2845,122737.85679563442,127259.22657898808,125286.67533483339,127259.22657898808
2846,211730.4402478385,214174.1945360969,212802.76471657775,214174.1945360969
2847,199156.3414943305,200579.25412851165,198173.81422412666,200579.25412851165
2848,219589.0750626583,208737.24770078663,212985.93767238443,208737.24770078663
2849,206646.8965099695,216785.78675778004,197974.12397424827,216785.78675778004
2850,287124.6052493279,264665.4034543928,280581.0316011163,264665.4034543928
2851,239719.35511780632,237527.754085952,223088.44631059302,237527.754085952
2852,237725.77942726712,222518.50038446777,243160.8761974864,222518.50038446777
2853,240824.61867780628,239731.1709990436,241429.05895714153,239731.1709990436
2854,140953.10360894704,142556.99460242564,139728.324545987,142556.99460242564
2855,205268.57562350578,201150.9690194556,202525.6020478132,201150.9690194556
2856,205166.3163189666,212117.35725022093,198769.94678918872,212117.35725022093
2857,188605.75831685553,188014.4553013134,190189.9119719334,188014.4553013134
2858,207926.1030342892,201236.5110711352,196978.24836861654,201236.5110711352
2859,123537.86399264183,119806.00314479828,122428.22717057186,119806.00314479828
2860,124715.25395358726,125939.79555519184,127005.31298576175,125939.79555519184
2861,129321.80545343683,128811.27896908166,131773.20856070402,128811.27896908166
2862,191220.15511449994,189500.3564028824,196777.72380231778,189500.3564028824
2863,120613.47952644514,118610.54272885284,126058.92816361722,118610.54272885284
2864,251135.063990629,238062.67837161545,236697.88561594064,238062.67837161545
2865,145115.91655179005,143913.09551629456,147432.11304141933,143913.09551629456
2866,136337.8416486773,132422.6175664513,136852.2697080169,132422.6175664513
2867,83060.66093787743,92976.21748098344,97631.48662884772,92976.21748098344
2868,95978.68973246015,98155.33476520416,100477.5719495153,98155.33476520416
2869,105578.23267542708,109821.35390287588,110668.5122288145,109821.35390287588
2870,143348.61816211964,139341.88755134586,142673.1108392745,139341.88755134586
2871,103498.10124420587,83276.31664894224,92863.4899685957,83276.31664894224
2872,47201.12250517118,57893.130607325314,49539.32398063208,57893.130607325314
2873,105871.77347108339,115639.0045501236,103237.77420818977,115639.0045501236
2874,132773.03056353275,138993.88938923596,137885.71732652507,138993.88938923596
2875,113602.94489167542,119776.67990677504,115586.9493877211,119776.67990677504
2876,161994.35283742208,169079.0322084486,170668.12617309936,169079.0322084486
2877,133109.43854725664,131717.0310406448,138175.48047044105,131717.0310406448
2878,180569.20056973843,163929.81598432336,173138.10569390625,163929.81598432336
2879,144260.89377839712,143859.31650141545,139560.50567811233,143859.31650141545
2880,97974.16133756023,105151.17921752806,94116.67471640871,105151.17921752806
2881,159951.24934895296,152733.23614026915,149554.92560383677,152733.23614026915
2882,173882.61344255597,160140.6303711896,165448.15308150076,160140.6303711896
2883,177187.34292706323,182596.1977521653,192012.3880275276,182596.1977521653
2884,205323.49386771853,208720.9522925165,208034.40218146684,208720.9522925165
2885,198268.23122729475,191158.4751008048,188218.81114916757,191158.4751008048
2886,220458.6457417378,218564.99338373155,223538.08745199782,218564.99338373155
2887,96889.35778579947,103601.18359928163,95336.59556050863,103601.18359928163
2888,132407.1952059786,143761.10589143957,129234.83088152937,143761.10589143957
2889,62417.91727137308,62610.11211345901,57526.017194884516,62610.11211345901
2890,78097.35704404811,86459.72320000481,81993.87598450897,86459.72320000481
2891,120604.51809927383,119344.54690671856,122625.79610999579,119344.54690671856
2892,40291.38891461322,41239.62930104831,51406.50675229801,41239.62930104831
2893,79964.29195738009,71984.56713583352,76528.9453045915,71984.56713583352
2894,36581.28952507114,45099.52296954691,42547.69564851266,45099.52296954691
2895,295179.0082366594,266172.8984124673,281464.80925447005,266172.8984124673
2896,286646.0584815226,239900.0067116085,287451.864848679,239900.0067116085
2897,200363.1034115797,193556.8605046799,193670.8640979322,193556.8605046799
2898,141019.05989966748,149000.39138234238,139044.24872811156,149000.39138234238
2899,219815.30394793572,213279.28376955865,208428.16163106833,213279.28376955865
2900,153181.73811865368,157499.41974562776,150970.8365748437,157499.41974562776
2901,188290.8858473867,190944.95346808623,188080.4304853233,190944.95346808623
2902,167588.79906092395,169754.8336813662,179136.71472192535,169754.8336813662
2903,352000.41013410816,380102.400110686,352958.8173979374,380102.400110686
2904,371397.35274088767,364188.0417461057,365007.49577811407,364188.0417461057
2905,101141.39189473366,87695.71170611323,113079.59165293878,87695.71170611323
2906,209925.4459325593,210723.0613083049,213665.7180468926,210723.0613083049
2907,113833.13053673433,113285.5714984431,112060.97065159089,113285.5714984431
2908,131910.90487814145,132432.06932148177,132329.76439918936,132432.06932148177
2909,137030.1434315332,134696.84041729517,140022.61016978204,134696.84041729517
2910,81172.7948064009,81657.71453027276,80291.55673926124,81657.71453027276
2911,80240.21045651533,80216.9876898659,77547.09541816534,80216.9876898659
2912,139089.08816853756,144079.21423554685,139883.061869715,144079.21423554685
2913,91344.6084480788,93005.56186171208,89510.99556526619,93005.56186171208
2914,68736.22856147408,77048.09250685158,71296.3561195858,77048.09250685158
2915,72283.75209309722,78737.2887956241,78776.31776324636,78737.2887956241
2916,86127.87962638693,85672.88907836936,84634.45733440659,85672.88907836936
2917,153511.04193291283,147050.91808152638,174066.93645561018,147050.91808152638
2918,114923.79073141621,114667.81601482684,114753.40122162954,114667.81601482684
2919,238335.5240432307,214456.68941071047,234602.636516829,214456.68941071047
